,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
TCGA-A2-A0CZ-01,-0.5923597,-0.5151035,0.329844,-0.6017725,-0.6663911,-0.50954396,-0.77568305,0.20120889,0.40949488,-0.83024603,0.011233985,2.0426192,-0.61801887,-0.5671055,-0.64247394,-0.71605325,-0.7613768,-0.1524724,2.3871589,1.1427678,-0.602931,1.701839,0.20610034,1.4660745,-0.29888183
TCGA-A2-A0D0-01,5.4333925,1.618536,-0.58796155,-0.6017725,5.7580123,4.8058724,0.0042907,-0.717415,-0.80818355,3.141441,3.013195,-0.57235336,0.17048132,1.287257,4.0212545,1.5207946,2.1578376,-0.43442425,-0.06471276,-0.86230004,1.5031157,-0.8428531,3.8123066,-0.92987394,-0.56663615
TCGA-A2-A0D1-01,0.601548,3.8502915,2.1779833,3.299085,2.1504385,-0.50954396,3.2904687,-0.717415,-0.80818355,1.3282709,-0.5778888,-0.6836473,2.2610776,0.60760695,1.6267514,2.7551014,-0.0049589872,-0.43442425,-0.75283563,-0.86230004,1.010333,-0.8428531,-0.5982693,-0.92987394,-0.56663615
TCGA-A2-A0D2-01,4.796838,1.6977646,-0.58796155,-0.6017725,5.2318945,3.8948522,1.1723524,-0.717415,-0.80818355,3.3399448,3.232286,-0.6836473,0.014035225,1.8635504,4.295272,0.5285901,2.9029064,-0.43442425,-0.75283563,-0.86230004,1.3632878,-0.8428531,4.242856,-0.92987394,-0.56663615
TCGA-A2-A0D3-01,-0.5923597,-0.5151035,-0.58796155,-0.6017725,-0.6663911,-0.50954396,-0.77568305,1.7136742,1.0509161,-0.83024603,-0.5778888,1.1038862,-0.61801887,-0.5671055,-0.64247394,-0.71605325,-0.7613768,-0.13587469,1.2776829,1.2507273,-0.602931,0.60092634,-0.5982693,0.8152529,0.03584349
TCGA-A2-A0D4-01,1.1827149,1.426415,5.0376716,2.50691,1.0504155,0.44570553,2.566897,-0.26538312,-0.80818355,4.0298605,-0.5778888,-0.6836473,5.1558714,-0.5671055,0.12754017,2.4336429,0.46541113,-0.43442425,-0.75283563,-0.86230004,-0.602931,-0.8428531,-0.5982693,-0.92987394,-0.3348742
TCGA-A2-A0EM-01,-0.5923597,-0.5151035,-0.27734298,-0.6017725,-0.6663911,-0.50954396,-0.77568305,0.7051623,1.2017137,-0.83024603,-0.0307765,2.2608972,-0.61801887,-0.5671055,-0.64247394,-0.71605325,-0.7613768,0.47228387,2.4817958,1.9255844,-0.602931,0.90274984,-0.5982693,1.853791,0.40825373
TCGA-A2-A0EN-01,-0.5923597,-0.5151035,1.1145785,-0.0031169057,-0.6663911,-0.50954396,-0.77568305,-0.18775952,0.39609718,-0.83024603,-0.22733462,2.321577,-0.61801887,-0.5671055,-0.64247394,-0.71605325,-0.7613768,-0.24416164,2.2913384,2.1735482,-0.602931,0.7583081,0.25099564,2.6804938,-0.56663615
TCGA-A2-A0EO-01,-0.5923597,-0.5151035,1.1662567,-0.16285607,-0.6663911,-0.50954396,-0.77568305,-0.43206024,-0.020519555,-0.83024603,0.21042687,2.9705706,-0.61801887,-0.5671055,-0.64247394,-0.71605325,-0.7613768,-0.1547629,2.793429,2.6432137,-0.602931,1.0131872,0.8270919,3.5478883,-0.56663615
TCGA-A2-A0EP-01,-0.5923597,-0.5151035,0.31521934,-0.6017725,-0.6663911,-0.47451437,-0.77568305,0.8310096,0.47372305,-0.83024603,-0.42327243,1.6446303,-0.61801887,-0.5671055,-0.64247394,-0.71605325,-0.7613768,0.41836098,2.3915472,1.245556,-0.602931,1.5665863,0.1074726,1.0277545,0.3600163
TCGA-A2-A0EQ-01,0.5800943,2.1545727,2.955401,2.452995,1.6626778,-0.50954396,3.246172,-0.47073427,-0.80818355,1.6322021,-0.5778888,-0.6836473,3.7097952,-0.5671055,1.0110581,3.3236196,1.6035705,-0.43442425,-0.75283563,-0.86230004,-0.602931,-0.8428531,-0.5982693,-0.92987394,-0.56663615
TCGA-A2-A0ER-01,-0.13458198,-0.17022249,3.0551553,0.97625285,-0.35688207,-0.50954396,1.4126848,0.14950234,-0.80818355,0.18326348,-0.5778888,-0.6836473,1.2169602,-0.5671055,-0.64247394,0.61625254,0.4730113,-0.43442425,-0.75283563,-0.86230004,-0.602931,-0.8428531,-0.5982693,-0.92987394,0.6733238
TCGA-A2-A0ES-01,-0.5923597,-0.5151035,-0.58796155,-0.6017725,-0.6663911,-0.50954396,-0.77568305,0.56473243,1.1117215,-0.83024603,-0.5778888,2.879325,-0.61801887,-0.5671055,-0.64247394,-0.71605325,-0.7613768,-0.24795468,2.200468,1.8246542,-0.602931,0.57429475,0.54559666,1.1814635,-0.56663615
TCGA-A2-A0ET-01,2.547185,2.3994005,5.9831467,2.2191339,0.39703447,0.37153375,3.1469626,-0.30489847,-0.80818355,4.9326506,-0.5778888,-0.6836473,5.804264,-0.5671055,0.23981297,3.0753915,0.99398977,-0.43442425,-0.75283563,-0.86230004,-0.602931,-0.8428531,-0.5982693,-0.92987394,-0.519363
TCGA-A2-A0EU-01,-0.5923597,-0.5151035,0.11411011,-0.6017725,-0.6663911,-0.50954396,-0.1729697,0.9269841,0.6213933,-0.83024603,-0.5778888,1.0154349,-0.61801887,-0.5671055,-0.64247394,-0.71605325,-0.75773305,-0.43442425,-0.10031289,-0.18062943,-0.602931,0.43065375,-0.5982693,-0.42329144,0.66998154
TCGA-A2-A0EV-01,-0.5284445,-0.5151035,0.24011058,-0.16294879,-0.6663911,-0.50954396,-0.6509542,1.1502523,0.82675433,-0.83024603,-0.5778888,0.720348,-0.29529056,-0.5671055,-0.64247394,-0.71605325,-0.7613768,-0.43442425,-0.35108417,0.20707142,-0.602931,0.28712565,-0.5982693,-0.80411315,0.8885657
TCGA-A2-A0EW-01,-0.5923597,-0.5151035,-0.16456935,-0.4001393,-0.6663911,-0.50954396,-0.77568305,0.49654698,0.811638,-0.83024603,-0.5778888,3.5093179,-0.61801887,-0.5671055,-0.64247394,-0.71605325,-0.7613768,-0.43442425,2.136066,2.1335907,-0.602931,0.28146917,0.3097961,2.0381477,-0.56663615
TCGA-A2-A0EX-01,-0.5923597,-0.5151035,1.5518287,-0.10006744,-0.6663911,-0.40879524,-0.77568305,-0.62420887,-0.25440168,-0.83024603,0.4956928,2.8471522,-0.61801887,-0.5671055,-0.64247394,-0.71605325,-0.7613768,-0.3469202,2.1341538,2.2385302,-0.602931,0.8072018,0.7865264,3.3872824,-0.56663615
TCGA-A2-A0EY-01,0.21318758,4.045589,1.2285125,3.0776317,1.7881231,-0.50954396,2.1529088,-0.717415,-0.80818355,0.75747293,-0.5778888,-0.6836473,1.5023725,1.8739424,1.1303781,2.1475275,-0.7613768,-0.43442425,-0.75283563,-0.86230004,2.3152807,-0.8428531,-0.5982693,-0.92987394,-0.56663615
TCGA-A2-A0ST-01,3.0900142,0.3691405,-0.58796155,-0.6017725,3.4602144,2.88971,1.2924315,-0.717415,-0.80818355,1.885895,2.3570616,-0.6836473,-0.12868407,0.822524,2.9948204,-0.49206707,2.2861953,-0.43442425,-0.75283563,-0.7276206,0.8368614,-0.8428531,3.5183265,-0.92987394,-0.56663615
TCGA-A2-A0SU-01,-0.5923597,-0.5151035,1.2821181,-0.30123425,-0.6663911,-0.50954396,-0.77568305,-0.2773381,-0.07318002,-0.83024603,0.17504513,2.3831625,-0.61801887,-0.5671055,-0.64247394,-0.71605325,-0.7613768,-0.2864207,1.9062613,2.0939374,-0.602931,0.66616553,0.35437912,3.0179784,-0.56663615
TCGA-A2-A0SV-01,0.569037,2.715337,5.752799,2.6586294,1.3237729,0.032108366,4.018132,-0.48569733,-0.80818355,4.081534,-0.5778888,-0.6836473,6.062685,-0.5671055,0.22060055,3.3373377,1.5292609,-0.43442425,-0.75283563,-0.86230004,-0.602931,-0.8428531,-0.5982693,-0.92987394,-0.56663615
TCGA-A2-A0SW-01,0.5468195,3.1054466,5.59277,3.4647143,1.4955211,0.6551072,4.4898686,-0.23154989,-0.80818355,4.119709,-0.5778888,-0.6836473,5.821624,-0.5671055,0.59750485,4.1616726,1.7760532,-0.43442425,-0.75283563,-0.86230004,-0.602931,-0.8428531,-0.5982693,-0.92987394,-0.36346012
TCGA-A2-A0SX-01,4.006923,1.1743264,-0.58796155,-0.6017725,4.5236626,3.4418275,1.4723667,-0.717415,-0.80818355,2.5037665,2.9579585,-0.6836473,0.10951084,1.7082677,4.080697,-0.6246874,2.7981105,-0.43442425,-0.75283563,-0.3398581,1.389925,-0.8428531,4.601629,-0.92987394,-0.56663615
TCGA-A2-A0SY-01,-0.5923597,-0.5151035,1.8158029,0.24720752,-0.6663911,-0.48797503,-0.77568305,-0.3445973,-0.40374953,-0.83024603,0.57669896,2.8658228,-0.61801887,-0.5671055,-0.64247394,-0.71605325,-0.7613768,-0.43442425,2.1757636,2.5877209,-0.602931,0.6349779,0.8616715,3.602785,-0.56663615
TCGA-A2-A0T0-01,4.420946,1.4924865,-0.58796155,-0.6017725,4.844688,3.3902452,1.4603704,-0.717415,-0.80818355,3.0422359,2.7715862,-0.6836473,-0.26162276,1.599289,3.697675,0.7144047,2.6649585,-0.43442425,-0.75283563,-0.86230004,1.1978464,-0.8428531,3.454632,-0.92987394,-0.56663615
TCGA-A2-A0T1-01,0.7649365,2.857695,-0.58796155,2.1965468,2.6810074,-0.42003053,0.93920135,-0.717415,-0.80818355,2.199091,-0.5778888,-0.6836473,-0.01553911,2.3703175,2.3772821,2.1853547,-0.20465541,-0.43442425,-0.75283563,-0.86230004,2.2877,-0.8428531,-0.5982693,-0.92987394,-0.56663615
TCGA-A2-A0T2-01,3.9588492,0.8845795,-0.58796155,-0.6017725,4.3435645,3.3728883,1.4739803,-0.717415,-0.80818355,2.5739927,2.6453347,-0.4865039,-0.61801887,0.9552098,3.1214514,0.0648883,2.3452623,-0.43442425,-0.75283563,-0.86230004,0.80078495,-0.8428531,3.4000978,-0.92987394,-0.56663615
TCGA-A2-A0T3-01,0.7979837,0.35218245,3.762178,1.7109807,0.20697033,0.31858897,2.1409688,0.5279423,-0.80818355,2.3603296,-0.5778888,-0.6836473,3.5132587,-0.5671055,-0.64247394,1.8566294,1.0784888,-0.43442425,-0.75283563,-0.86230004,-0.602931,-0.8428531,-0.5982693,-0.92987394,-0.05644238
TCGA-A2-A0T4-01,-0.5923597,-0.5151035,0.8132371,-0.5112859,-0.6663911,-0.2867702,-0.77568305,0.6892649,0.3894385,-0.83024603,-0.25852284,1.9384352,-0.61801887,-0.5671055,-0.64247394,-0.71605325,-0.7613768,-0.14353895,1.3801218,1.70251,-0.602931,0.47158414,-0.35308248,1.5551891,-0.56663615
TCGA-A2-A0T5-01,-0.5923597,-0.5151035,0.6945324,-0.6017725,-0.6663911,-0.082631886,-0.77568305,0.29831505,0.22136748,-0.83024603,0.5185856,2.2554755,-0.61801887,-0.5671055,-0.64247394,-0.71605325,-0.7613768,-0.15865883,2.2201347,2.0300608,-0.602931,0.71761113,0.47942358,2.1845608,-0.56663615
TCGA-A2-A0T6-01,-0.5923597,-0.5151035,0.20163709,-0.51617056,-0.6663911,-0.50954396,-0.77568305,0.26699728,0.70833445,-0.83024603,-0.5778888,2.7008128,-0.61801887,-0.5671055,-0.64247394,-0.71605325,-0.7613768,-0.401292,2.335908,2.176229,-0.602931,0.99287194,0.28877103,2.226134,0.052430212
TCGA-A2-A0T7-01,-0.5923597,-0.5151035,0.99849474,-0.49255133,-0.6663911,-0.50954396,-0.77568305,0.14437366,0.46322644,-0.83024603,-0.31237417,1.3623208,-0.61801887,-0.5671055,-0.64247394,-0.71605325,-0.7613768,-0.042441517,1.3596522,1.3505923,-0.602931,0.4314528,-0.43499935,2.0885236,-0.56663615
